game_id,pid,player,pos,team,min,fgm_a,tpm_a,ftm_a,oreb,dreb,reb,ast,stl,blk,tos,pfs,plus_minus,pts
400278677,4265,Larry Sanders,C,Milwaukee Bucks,29,8-13,0-0,1-1,3,8,11,0,1,2,2,3,-13,17
400278677,3997,Brandon Jennings,PG,Milwaukee Bucks,41,2-8,0-3,4-4,0,3,3,10,2,0,2,1,-14,8
400278677,2751,Monta Ellis,SG,Milwaukee Bucks,43,12-19,1-2,1-1,1,3,4,8,2,0,2,4,-21,26
400278677,4261,Ekpe Udoh,PF,Milwaukee Bucks,6,1-2,0-0,1-2,1,0,1,1,0,0,1,1,0,3
400278677,6546,Gustavo Ayon,PF,Milwaukee Bucks,14,1-1,0-0,0-0,1,1,2,1,1,1,0,2,-1,2
400278677,6592,John Henson,PF,Milwaukee Bucks,3,0-1,0-0,0-0,0,1,1,0,0,1,0,0,1,0
400278677,991,Samuel Dalembert,C,Milwaukee Bucks,9,0-2,0-0,0-0,2,2,4,1,0,0,2,1,0,0
400278677,4305,Ish Smith,PG,Milwaukee Bucks,3,0-0,0-0,0-0,0,1,1,0,0,0,0,0,2,0
400278677,3024,J.J. Redick,SG,Milwaukee Bucks,28,6-14,3-7,1-2,0,0,0,1,0,0,2,2,-23,16
400278677,2200,Marquis Daniels,SG,Milwaukee Bucks,3,0-2,0-0,0-0,1,0,1,0,0,0,0,1,3,0
400278677,1711,Drew Gooden,PF,Milwaukee Bucks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278677,1713,Nene Hilario,PF,Washington Wizards,34,6-15,0-0,1-5,3,10,13,6,3,0,1,3,17,13
400278677,2795,Martell Webster,SF,Washington Wizards,33,7-14,4-7,2-2,0,4,4,1,0,0,1,0,0,20
400278677,2399,Emeka Okafor,C,Washington Wizards,23,3-10,0-0,0-2,2,3,5,0,0,0,0,0,-5,6
400278677,4237,John Wall,PG,Washington Wizards,43,10-19,1-2,2-3,1,5,6,10,4,0,2,2,16,23
400278677,4023,Garrett Temple,SG,Washington Wizards,41,6-7,0-0,1-1,1,2,3,4,0,0,2,1,19,13
400278677,4270,Trevor Booker,PF,Washington Wizards,22,4-5,0-0,5-9,6,6,12,1,1,0,0,4,0,13
400278677,3930,Cartier Martin,SF,Washington Wizards,4,0-2,0-0,0-0,0,0,0,0,0,0,1,1,-1,0
400278677,2426,Trevor Ariza,SF,Washington Wizards,30,5-11,3-7,1-2,0,2,2,3,0,0,4,2,18,14
400278677,4289,Kevin Seraphin,C,Washington Wizards,10,2-3,0-0,0-0,0,3,3,0,0,0,2,4,1,4
400278677,4165,Jan Vesely,PF,Washington Wizards,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278677,6470,Chris Singleton,SF,Washington Wizards,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278677,987,Jason Collins,C,Washington Wizards,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278677,4010,A.J. Price,PG,Washington Wizards,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278678,6480,Derrick Williams,PF,Minnesota Timberwolves,28,4-9,1-1,1-2,1,4,5,1,0,1,0,3,-17,10
400278678,2756,Mickael Gelabale,SF,Minnesota Timberwolves,16,0-3,0-2,0-0,0,0,0,0,0,0,0,2,-15,0
400278678,4235,Greg Stiemsma,C,Minnesota Timberwolves,35,5-13,0-0,3-4,4,5,9,0,1,2,2,5,-23,13
400278678,1985,Luke Ridnour,PG,Minnesota Timberwolves,37,8-15,1-4,0-0,0,3,3,0,0,0,1,4,-18,17
400278678,4011,Ricky Rubio,PG,Minnesota Timberwolves,37,6-14,2-3,7-8,2,4,6,10,3,0,4,1,-18,21
400278678,4400,Chris Johnson,PF,Minnesota Timberwolves,9,3-3,0-0,0-0,0,1,1,0,0,1,0,5,3,6
400278678,3974,Dante Cunningham,PF,Minnesota Timberwolves,24,5-6,0-0,2-2,2,1,3,0,0,0,0,3,5,12
400278678,3055,J.J. Barea,PG,Minnesota Timberwolves,26,2-9,1-5,0-0,0,2,2,6,0,0,3,2,-6,5
400278678,3882,Alexey Shved,PG,Minnesota Timberwolves,28,2-8,1-4,2-2,1,6,7,2,0,0,2,1,9,7
400278678,3449,Kevin Love,PF,Minnesota Timberwolves,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278678,434,Andrei Kirilenko,SF,Minnesota Timberwolves,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278678,3453,Nikola Pekovic,C,Minnesota Timberwolves,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278678,2177,David West,PF,Indiana Pacers,31,6-8,0-0,1-2,3,7,10,6,0,0,1,3,22,13
400278678,4251,Paul George,SF,Indiana Pacers,27,6-11,4-6,1-2,0,5,5,4,1,0,2,5,8,17
400278678,3436,Roy Hibbert,C,Indiana Pacers,34,10-15,0-0,7-8,9,3,12,0,0,4,3,2,23,27
400278678,3438,George Hill,PG,Indiana Pacers,35,7-14,2-5,0-0,0,5,5,6,3,0,1,2,21,16
400278678,4244,Lance Stephenson,SG,Indiana Pacers,29,2-11,0-5,1-2,1,3,4,4,0,0,2,4,24,5
400278678,3991,Tyler Hansbrough,PF,Indiana Pacers,17,1-3,0-0,3-6,1,2,3,0,1,0,1,3,-6,5
400278678,4020,Sam Young,SF,Indiana Pacers,17,1-3,0-0,2-2,0,1,1,0,1,0,1,1,-3,4
400278678,2774,Ian Mahinmi,C,Indiana Pacers,14,2-3,0-0,1-4,0,3,3,0,1,1,0,1,-7,5
400278678,3415,D.J. Augustin,PG,Indiana Pacers,15,1-6,1-5,0-0,0,3,3,0,0,0,1,4,1,3
400278678,6595,Orlando Johnson,SG,Indiana Pacers,22,5-8,2-4,0-0,1,2,3,2,1,1,0,1,-3,12
400278678,4008,Jeff Ayres,PF,Indiana Pacers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278678,6616,Miles Plumlee,C,Indiana Pacers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278678,2761,Gerald Green,SG,Indiana Pacers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278679,2769,Amir Johnson,PF,Toronto Raptors,29,3-6,0-0,3-4,1,4,5,1,3,2,1,2,-5,9
400278679,3005,Rudy Gay,SF,Toronto Raptors,32,7-19,0-1,5-5,2,5,7,4,0,0,3,4,4,19
400278679,6477,Jonas Valanciunas,C,Toronto Raptors,34,4-7,0-0,1-2,3,4,7,0,0,0,1,3,-22,9
400278679,3012,Kyle Lowry,PG,Toronto Raptors,27,2-7,1-2,0-0,1,3,4,3,1,1,4,5,-10,5
400278679,3978,DeMar DeRozan,SG,Toronto Raptors,29,5-13,0-0,7-7,0,2,2,2,1,0,2,2,-18,17
400278679,4274,Landry Fields,SF,Toronto Raptors,16,3-5,0-0,1-1,0,2,2,0,0,1,0,0,-4,7
400278679,2866,John Lucas III,PG,Toronto Raptors,11,0-3,0-2,0-0,0,1,1,2,2,1,0,2,-7,0
400278679,2417,Sebastian Telfair,PG,Toronto Raptors,14,2-6,1-3,0-0,0,2,2,3,1,0,1,2,-11,5
400278679,6569,Alan Anderson,SG,Toronto Raptors,24,2-3,0-1,0-0,0,2,2,0,0,0,4,1,-29,4
400278679,6619,Terrence Ross,SG,Toronto Raptors,24,6-10,1-4,0-0,0,2,2,2,3,1,1,2,-18,13
400278679,2770,Linas Kleiza,SF,Toronto Raptors,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278679,2173,Mickael Pietrus,SF,Toronto Raptors,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278679,3207,Aaron Gray,C,Toronto Raptors,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278679,261,Kevin Garnett,PF,Boston Celtics,20,5-8,0-0,2-2,0,7,7,2,3,0,0,1,11,12
400278679,2745,Brandon Bass,PF,Boston Celtics,27,3-9,0-0,5-5,1,5,6,0,1,2,1,1,4,11
400278679,662,Paul Pierce,SF,Boston Celtics,24,3-6,0-2,9-11,0,4,4,4,0,1,3,2,6,15
400278679,4240,Avery Bradley,PG,Boston Celtics,28,2-7,0-1,1-2,0,2,2,3,1,0,0,0,13,5
400278679,3445,Courtney Lee,SG,Boston Celtics,39,5-10,1-3,0-0,0,4,4,4,3,0,0,3,18,11
400278679,3469,D.J. White,PF,Boston Celtics,3,1-1,0-0,0-0,0,0,0,1,0,0,0,0,2,2
400278679,2810,Shavlik Randolph,PF,Boston Celtics,3,0-1,0-0,0-0,0,1,1,0,0,0,0,0,2,0
400278679,1731,Chris Wilcox,PF,Boston Celtics,12,3-3,0-0,1-3,3,2,5,0,0,1,2,2,6,7
400278679,4243,Jordan Crawford,SG,Boston Celtics,24,4-9,1-3,3-4,0,2,2,3,1,1,3,4,18,12
400278679,4019,Terrence Williams,SG,Boston Celtics,5,2-2,0-0,1-1,1,0,1,2,0,0,2,0,0,5
400278679,3209,Jeff Green,SG,Boston Celtics,31,7-14,1-2,5-5,1,5,6,3,2,1,1,4,23,20
400278679,841,Jason Terry,SG,Boston Celtics,23,4-6,3-4,1-2,0,2,2,7,0,1,2,2,17,12
400278680,2384,Dwight Howard,PF,Los Angeles Lakers,38,5-9,0-0,0-3,3,13,16,0,2,1,1,5,10,10
400278680,3971,Earl Clark,SF,Los Angeles Lakers,13,1-2,0-1,2-2,0,3,3,0,0,0,0,2,1,4
400278680,25,Metta World Peace,SF,Los Angeles Lakers,42,9-19,2-9,0-0,3,5,8,2,2,0,2,2,-13,20
400278680,592,Steve Nash,PG,Los Angeles Lakers,38,4-14,0-2,3-3,0,1,1,7,0,0,0,3,-3,11
400278680,110,Kobe Bryant,SG,Los Angeles Lakers,38,11-33,2-8,7-8,1,6,7,5,2,0,5,1,-3,31
400278680,385,Antawn Jamison,PF,Los Angeles Lakers,16,3-6,1-2,0-0,2,2,4,0,0,0,0,2,-3,7
400278680,1994,Steve Blake,PG,Los Angeles Lakers,34,2-5,2-4,0-0,2,2,4,2,0,0,0,3,-8,6
400278680,4003,Jodie Meeks,SG,Los Angeles Lakers,21,1-4,1-3,0-0,1,1,2,1,0,0,0,3,-1,3
400278680,4256,Devin Ebanks,SF,Los Angeles Lakers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278680,6620,Robert Sacre,C,Los Angeles Lakers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278680,996,Pau Gasol,C,Los Angeles Lakers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278680,6463,Darius Morris,PG,Los Angeles Lakers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278680,2377,Chris Duhon,PG,Los Angeles Lakers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278680,3276,Anthony Tolliver,PF,Atlanta Hawks,24,3-7,1-4,2-2,1,5,6,2,0,0,1,0,2,9
400278680,2780,Johan Petro,C,Atlanta Hawks,26,5-10,0-0,0-0,3,8,11,2,0,0,2,3,-10,10
400278680,3213,Al Horford,C,Atlanta Hawks,41,7-12,0-0,0-1,4,10,14,4,1,0,5,3,9,14
400278680,2382,Devin Harris,PG,Atlanta Hawks,34,6-15,1-6,4-8,0,3,3,7,0,0,2,1,11,17
400278680,2008,Dahntay Jones,SG,Atlanta Hawks,19,0-5,0-0,0-0,0,0,0,0,0,0,1,3,-6,0
400278680,6534,Ivan Johnson,PF,Atlanta Hawks,29,4-7,0-0,4-4,1,7,8,1,0,0,0,3,5,12
400278680,6454,Shelvin Mack,PG,Atlanta Hawks,14,3-5,1-2,0-0,0,0,0,2,0,0,0,2,-7,7
400278680,2011,Kyle Korver,SG,Atlanta Hawks,34,5-10,2-4,3-4,0,6,6,2,0,2,0,1,5,15
400278680,6594,John Jenkins,SG,Atlanta Hawks,20,4-8,3-6,1-2,0,4,4,2,0,0,1,1,11,12
400278680,6622,Mike Scott,PF,Atlanta Hawks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278680,2411,Josh Smith,SF,Atlanta Hawks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278680,4015,Jeff Teague,PG,Atlanta Hawks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278680,808,DeShawn Stevenson,SG,Atlanta Hawks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278681,1781,Luis Scola,PF,Phoenix Suns,14,2-5,0-0,0-0,1,3,4,1,0,0,2,3,-15,4
400278681,6461,Markieff Morris,PF,Phoenix Suns,22,2-8,0-1,0-0,2,3,5,1,1,1,4,2,-19,4
400278681,6462,Marcus Morris,PF,Phoenix Suns,19,2-7,0-3,1-3,0,0,0,0,1,1,0,1,-16,5
400278681,4247,Wesley Johnson,SG,Phoenix Suns,31,7-13,1-2,0-0,0,2,2,3,1,1,0,3,-29,15
400278681,3423,Goran Dragic,SG,Phoenix Suns,20,4-10,1-3,2-3,2,3,5,4,3,0,2,3,-9,11
400278681,3033,P.J. Tucker,SF,Phoenix Suns,18,0-1,0-0,0-0,0,2,2,0,0,0,0,0,-4,0
400278681,3201,Jared Dudley,SF,Phoenix Suns,19,2-5,1-2,0-0,0,0,0,1,0,0,0,1,-17,5
400278681,3418,Michael Beasley,SF,Phoenix Suns,25,4-13,0-5,2-2,0,5,5,2,2,1,2,2,-6,10
400278681,3478,Hamed Haddadi,C,Phoenix Suns,13,0-2,0-0,2-2,0,1,1,0,1,1,2,2,6,2
400278681,615,Jermaine O'Neal,C,Phoenix Suns,23,3-6,0-0,0-0,0,3,3,1,1,2,4,2,-26,6
400278681,6607,Kendall Marshall,PG,Phoenix Suns,28,4-6,2-4,0-0,0,2,2,6,2,0,3,1,-21,10
400278681,6663,Diante Garrett,PG,Phoenix Suns,8,4-5,1-1,0-0,0,0,0,1,1,0,1,0,6,9
400278681,2992,Shannon Brown,PG,Phoenix Suns,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278681,6464,Donatas Motiejunas,PF,Houston Rockets,28,7-12,2-4,3-4,2,3,5,2,0,1,1,3,35,19
400278681,6466,Chandler Parsons,SF,Houston Rockets,24,5-11,0-3,1-1,0,3,3,4,1,1,1,0,26,11
400278681,3414,Omer Asik,C,Houston Rockets,26,4-7,0-0,6-7,2,5,7,1,0,1,2,1,24,14
400278681,4299,Jeremy Lin,PG,Houston Rockets,26,5-9,1-2,2-2,0,3,3,6,2,0,2,1,25,13
400278681,3992,James Harden,SG,Houston Rockets,32,4-7,3-5,7-8,0,2,2,4,0,0,4,2,34,18
400278681,6530,Greg Smith,PF,Houston Rockets,22,3-5,0-0,0-2,2,10,12,1,0,2,3,4,6,6
400278681,6618,Thomas Robinson,PF,Houston Rockets,20,5-9,0-0,2-4,4,3,7,0,1,0,4,0,-5,12
400278681,3964,Patrick Beverley,PG,Houston Rockets,22,2-7,2-4,0-0,1,2,3,4,3,0,1,0,5,6
400278681,3192,Aaron Brooks,PG,Houston Rockets,5,1-1,1-1,0-0,0,0,0,0,0,0,3,0,-4,3
400278681,4242,James Anderson,SG,Houston Rockets,8,1-2,0-1,2-2,0,1,1,2,2,0,0,0,-6,4
400278681,1999,Carlos Delfino,SG,Houston Rockets,15,2-5,1-1,0-0,0,3,3,1,1,0,0,0,10,5
400278681,2755,Francisco Garcia,SG,Houston Rockets,11,0-1,0-0,0-0,0,0,0,1,0,0,1,1,0,0
400278681,2308999,Tim Ohlbrecht,PF,Houston Rockets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278682,3015,Paul Millsap,PF,Utah Jazz,20,1-5,0-0,5-8,3,4,7,1,3,0,2,3,-8,7
400278682,3970,DeMarre Carroll,SF,Utah Jazz,19,0-3,0-0,0-0,0,0,0,1,1,0,1,4,-16,0
400278682,2389,Al Jefferson,C,Utah Jazz,24,4-13,0-0,0-0,2,5,7,1,0,1,2,2,-24,8
400278682,2178,Mo Williams,PG,Utah Jazz,21,2-7,1-1,0-0,0,2,2,3,2,0,4,3,-18,5
400278682,3003,Randy Foye,SG,Utah Jazz,18,2-7,2-4,0-0,0,1,1,1,1,0,2,1,-13,6
400278682,2797,Marvin Williams,PF,Utah Jazz,24,2-5,0-1,0-0,0,5,5,2,2,0,0,0,0,4
400278682,4257,Derrick Favors,PF,Utah Jazz,25,3-6,0-0,0-0,2,1,3,2,0,5,1,4,-7,6
400278682,4295,Jeremy Evans,SF,Utah Jazz,4,1-1,0-0,1-3,0,0,0,0,1,0,0,1,-4,3
400278682,6447,Enes Kanter,C,Utah Jazz,23,3-6,0-0,6-6,2,3,5,0,1,0,2,4,-3,12
400278682,1027,Earl Watson,PG,Utah Jazz,19,2-4,0-1,5-6,1,1,2,6,1,0,2,1,4,9
400278682,6429,Alec Burks,PG,Utah Jazz,12,2-8,1-2,2-2,2,0,2,1,0,0,0,1,-16,7
400278682,4249,Gordon Hayward,SG,Utah Jazz,28,6-14,1-6,7-8,1,0,1,3,1,0,1,1,-8,20
400278682,6613,Kevin Murphy,SG,Utah Jazz,3,0-1,0-0,0-0,0,0,0,0,0,0,1,0,-2,0
400278682,3439,Serge Ibaka,PF,Oklahoma City Thunder,26,4-6,0-0,2-2,2,1,3,0,1,1,2,4,16,10
400278682,3202,Kevin Durant,SF,Oklahoma City Thunder,29,7-13,1-2,8-9,0,10,10,0,0,2,8,2,16,23
400278682,2018,Kendrick Perkins,C,Oklahoma City Thunder,27,0-2,0-0,0-0,0,3,3,0,0,0,4,4,25,0
400278682,3468,Russell Westbrook,PG,Oklahoma City Thunder,28,6-11,0-1,7-9,1,6,7,9,1,1,5,0,17,19
400278682,3028,Thabo Sefolosha,SG,Oklahoma City Thunder,26,2-4,1-2,2-2,1,3,4,1,1,1,0,2,12,7
400278682,1978,Nick Collison,PF,Oklahoma City Thunder,19,2-3,0-0,2-3,1,5,6,5,3,1,0,2,3,6
400278682,6598,Perry Jones,SF,Oklahoma City Thunder,5,1-2,0-0,2-2,0,1,1,0,1,0,0,1,4,4
400278682,2991,Ronnie Brewer,SF,Oklahoma City Thunder,5,2-3,0-0,0-0,1,1,2,1,0,0,0,0,4,4
400278682,4016,Hasheem Thabeet,C,Oklahoma City Thunder,15,0-2,0-0,0-0,3,1,4,0,0,1,1,5,-5,0
400278682,6443,Reggie Jackson,PG,Oklahoma City Thunder,20,4-8,2-4,2-2,2,4,6,2,1,0,1,2,6,12
400278682,246,Derek Fisher,PG,Oklahoma City Thunder,19,4-5,2-3,0-0,0,0,0,1,0,0,3,4,9,10
400278682,2394,Kevin Martin,SG,Oklahoma City Thunder,23,5-10,1-4,4-4,0,2,2,1,1,0,0,1,8,15
400278683,1703,Carlos Boozer,PF,Chicago Bulls,29,8-12,0-0,5-6,1,6,7,4,0,0,3,4,-19,21
400278683,2429,Luol Deng,SF,Chicago Bulls,33,5-12,0-0,0-0,3,1,4,2,1,0,2,0,-24,10
400278683,3224,Joakim Noah,C,Chicago Bulls,29,3-8,0-0,0-0,3,6,9,3,0,0,1,3,-19,6
400278683,2782,Nate Robinson,PG,Chicago Bulls,34,7-9,1-2,4-5,0,1,1,3,1,0,2,3,-23,19
400278683,3190,Marco Belinelli,SG,Chicago Bulls,22,0-9,0-5,0-0,0,1,1,2,0,0,1,1,-35,0
400278683,1016,Vladimir Radmanovic,SF,Chicago Bulls,15,0-3,0-3,0-0,1,1,2,0,0,0,2,4,-18,0
400278683,568,Nazr Mohammed,C,Chicago Bulls,19,0-3,0-0,2-2,2,3,5,2,0,1,0,2,-23,2
400278683,6626,Marquis Teague,PG,Chicago Bulls,14,3-5,0-2,0-0,0,3,3,1,0,1,3,0,-19,6
400278683,6430,Jimmy Butler,SG,Chicago Bulls,23,2-10,0-3,2-2,2,0,2,1,0,0,0,0,-12,6
400278683,3196,Daequan Cook,SG,Chicago Bulls,21,4-12,1-6,0-0,0,5,5,1,0,1,3,2,-18,9
400278683,1981,Kirk Hinrich,SG,Chicago Bulls,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278683,3462,Jason Thompson,PF,Sacramento Kings,26,4-8,0-0,4-4,0,3,3,1,0,1,1,3,3,12
400278683,4264,Patrick Patterson,PF,Sacramento Kings,20,6-7,2-2,0-0,1,8,9,2,1,0,0,3,17,14
400278683,1726,John Salmons,SF,Sacramento Kings,30,2-10,1-5,0-0,0,2,2,2,0,0,0,1,20,5
400278683,3983,Tyreke Evans,PG,Sacramento Kings,36,11-13,1-3,3-4,1,4,5,7,3,1,2,3,33,26
400278683,6472,Isaiah Thomas,PG,Sacramento Kings,28,8-14,2-5,4-4,0,3,3,3,1,0,1,0,26,22
400278683,2834,Chuck Hayes,PF,Sacramento Kings,26,3-5,0-0,4-7,4,4,8,1,1,0,0,1,24,10
400278683,2015,Travis Outlaw,SF,Sacramento Kings,6,0-2,0-2,0-0,0,1,1,0,0,0,0,0,7,0
400278683,4267,Cole Aldrich,C,Sacramento Kings,24,2-5,0-0,2-2,1,5,6,0,0,1,1,2,40,6
400278683,6434,Jimmer Fredette,PG,Sacramento Kings,12,3-6,1-2,2-2,0,0,0,0,0,0,0,0,9,9
400278683,3979,Toney Douglas,PG,Sacramento Kings,20,3-5,1-2,3-3,0,3,3,1,3,0,0,3,16,10
400278683,4017,Marcus Thornton,SG,Sacramento Kings,12,3-8,1-2,0-0,0,0,0,0,0,0,0,0,15,7
400278683,3999,James Johnson,PF,Sacramento Kings,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278683,4258,DeMarcus Cousins,C,Sacramento Kings,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278684,1975,Carmelo Anthony,SF,New York Knicks,22,3-12,0-5,3-4,2,3,5,3,0,1,3,2,-18,9
400278684,984,Tyson Chandler,C,New York Knicks,18,2-4,0-0,0-0,0,2,2,0,0,0,0,2,-22,4
400278684,2753,Raymond Felton,PG,New York Knicks,29,3-7,2-2,0-0,0,1,1,4,3,2,4,2,-19,8
400278684,3037,James White,SG,New York Knicks,15,4-10,0-1,2-2,0,1,1,0,0,0,1,1,2,10
400278684,6468,Iman Shumpert,SG,New York Knicks,33,8-10,4-5,0-0,0,1,1,1,1,0,2,2,-15,20
400278684,515,Kenyon Martin,PF,New York Knicks,21,2-5,0-0,1-6,0,5,5,1,2,4,2,4,-5,5
400278684,846,Kurt Thomas,PF,New York Knicks,9,2-2,0-0,0-0,1,2,3,0,0,1,1,4,0,4
400278684,6635,Chris Copeland,SF,New York Knicks,20,1-5,0-1,5-5,2,4,6,1,0,1,0,2,-5,7
400278684,3018,Steve Novak,SF,New York Knicks,19,2-7,0-5,0-0,1,1,2,0,0,0,1,1,-9,4
400278684,4182,Pablo Prigioni,PG,New York Knicks,14,1-3,1-2,2-2,1,1,2,3,0,0,3,2,4,5
400278684,429,Jason Kidd,PG,New York Knicks,9,1-2,1-2,0-0,0,0,0,1,0,0,1,0,-7,3
400278684,2444,J.R. Smith,SG,New York Knicks,32,5-12,3-5,2-3,0,5,5,8,1,0,1,3,-21,15
400278684,125,Marcus Camby,C,New York Knicks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278684,6433,Kenneth Faried,PF,Denver Nuggets,25,4-10,0-0,3-6,6,4,10,0,0,2,1,2,28,11
400278684,3428,Danilo Gallinari,SF,Denver Nuggets,25,4-13,1-8,7-7,0,3,3,1,3,0,0,0,17,16
400278684,2386,Andre Iguodala,SF,Denver Nuggets,33,5-7,2-3,2-6,0,6,6,6,2,1,4,0,32,14
400278684,3444,Kosta Koufos,C,Denver Nuggets,18,3-6,0-0,0-1,4,6,10,0,0,0,1,3,13,6
400278684,4000,Ty Lawson,PG,Denver Nuggets,26,4-8,3-5,2-2,0,3,3,7,0,1,2,1,11,13
400278684,6436,Jordan Hamilton,SF,Denver Nuggets,12,1-4,0-1,0-0,0,3,3,0,0,1,0,1,-5,2
400278684,3191,Corey Brewer,SF,Denver Nuggets,21,3-9,1-2,3-3,1,0,1,1,1,1,1,0,6,10
400278684,3194,Wilson Chandler,SF,Denver Nuggets,25,9-12,1-1,5-8,0,4,4,0,2,1,2,4,10,24
400278684,3455,Anthony Randolph,SF,Denver Nuggets,3,1-2,0-0,0-0,0,0,0,0,0,0,0,0,-1,2
400278684,4298,Timofey Mozgov,C,Denver Nuggets,9,1-1,0-0,0-0,1,2,3,1,0,0,2,1,-2,2
400278684,3452,JaVale McGee,C,Denver Nuggets,12,3-8,0-0,2-2,5,3,8,0,0,1,0,1,-5,8
400278684,557,Andre Miller,PG,Denver Nuggets,25,2-2,0-0,0-0,1,0,1,5,2,0,1,2,13,4
400278684,6588,Evan Fournier,SG,Denver Nuggets,7,1-2,1-1,2-2,0,1,1,1,1,0,0,3,-2,5
400278685,1017,Zach Randolph,PF,Memphis Grizzlies,40,5-11,0-0,3-4,4,4,8,1,1,0,1,4,11,13
400278685,1724,Tayshaun Prince,SF,Memphis Grizzlies,39,9-15,0-0,0-0,3,3,6,0,1,0,2,1,7,18
400278685,3206,Marc Gasol,C,Memphis Grizzlies,39,10-14,0-0,1-2,0,4,4,2,5,0,4,4,9,21
400278685,3195,Mike Conley,PG,Memphis Grizzlies,40,5-11,2-6,5-6,1,2,3,11,1,1,1,2,8,17
400278685,2367,Tony Allen,SG,Memphis Grizzlies,31,2-7,0-1,3-3,2,4,6,2,0,1,2,3,8,7
400278685,4259,Ed Davis,PF,Memphis Grizzlies,14,1-2,0-0,0-1,0,1,1,0,0,1,0,4,1,2
400278685,4253,Quincy Pondexter,SF,Memphis Grizzlies,15,3-3,3-3,2-3,0,2,2,1,0,0,0,2,2,11
400278685,3417,Jerryd Bayless,PG,Memphis Grizzlies,17,2-5,1-2,2-2,0,1,1,3,0,0,0,1,7,7
400278685,6630,Tony Wroten,SG,Memphis Grizzlies,5,0-0,0-0,0-0,0,0,0,0,0,0,2,4,2,0
400278685,3413,Darrell Arthur,PF,Memphis Grizzlies,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278685,6452,Jon Leuer,PF,Memphis Grizzlies,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278685,3976,Austin Daye,SF,Memphis Grizzlies,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278685,4283,Dexter Pittman,C,Memphis Grizzlies,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278685,3989,Blake Griffin,PF,Los Angeles Clippers,37,8-15,0-1,6-7,4,2,6,5,0,1,3,4,-2,22
400278685,1765,Matt Barnes,SF,Los Angeles Clippers,39,5-15,2-9,2-2,3,4,7,3,1,1,1,5,-9,14
400278685,3442,DeAndre Jordan,C,Los Angeles Clippers,20,2-2,0-0,0-0,0,2,2,0,0,0,0,2,-8,4
400278685,2779,Chris Paul,PG,Los Angeles Clippers,39,7-12,1-3,9-9,1,2,3,9,2,1,5,4,-5,24
400278685,63,Chauncey Billups,SG,Los Angeles Clippers,27,4-8,2-5,0-0,1,3,4,1,0,0,1,0,-10,10
400278685,617,Lamar Odom,PF,Los Angeles Clippers,29,3-8,1-4,0-0,3,5,8,1,2,1,0,4,-5,7
400278685,336,Grant Hill,SF,Los Angeles Clippers,13,1-1,0-0,0-0,0,0,0,1,0,0,1,1,-7,2
400278685,2789,Ronny Turiaf,C,Los Angeles Clippers,5,0-1,0-0,0-0,1,1,2,1,0,0,0,2,-7,0
400278685,165,Jamal Crawford,SG,Los Angeles Clippers,33,1-10,0-4,0-0,0,2,2,1,0,0,1,0,-2,2
400278685,1705,Caron Butler,SF,Los Angeles Clippers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
